category,created_at,description,list_price,net_price,product_id,quantity_available,store_id,title,vendor_id
Computers & Tablets,2023-07-26T12:03:29.545Z,"[""Octa Core CPU Gaming Tablet - Looking for a powerful 10 inch tablet that can handle all your needs? Look no further than our Headwolf Wpad3 Android tablet! With its powerful MT8183 8-core processor, paired with the latest Android 12 system. This Android tablet offers lightning-fast app launching, super smooth gaming, and an amazing multimedia experience"", ""Portable 2 in 1 Tablet with Keyboard - The Android tablet 10 inch comes equipped with a Bluetooth keyboard, mouse, and stylus as well as a foldable protective case, allowing you to seamlessly transform your 10 inch tablet into a laptop-style device. This versatility makes it the ideal device for those who need to be productive on the go, whether it be for work, study, or play"", ""Large Memory - This 10 inch tablet comes with built-in Bluetooth 5.0 and supports both 2.4G and 5G dual-band WIFI networks. It boasts a powerful storage combination of 12GB RAM（6GB+6GB achieved through expansion technology) and 128GB ROM, utilizing DDR4X packaging technology and UFS2.1 for faster and more stable running and storage speeds. In addition, it can be expanded up to 512GB with a TF card (card not included) for extra storage. Please note that this is a WIFI tablet and does not support SIM cards"", ""Large Capacity Battery - The android 12 tablet built-in 7700mAh cobalt lithium battery is not only large capacity and durable, but also safer than standard batteries. High endurance, a charge can last 10 hours of use. Type-C interface does not distinguish between positive and negative, convenient for you to charge the android tablet at any time"", ""High Pixel Dual Camera - Capture all the beautiful moments in your life with the tablet's high-pixel dual camera. The 8MP front-facing and 16MP rear-facing cameras allow for super-smooth video chats and stunning photos and videos. 10 inch tablet equipped with a 10.1-inch HD IPS display and a high screen pixel density of 189 PPI, colors are bright and vivid, providing a more realistic visual experience"", ""Package includes - 1 x Wpad3 Android Tablet, 1 x Keyboard, 1 x 10 inch Tablet Case, 1 x Mouse, 1 x Condenser Stylus, 1 x Charger, 1 x Type-C Cable, 1 x Card Pin, 1 x User Manual. We provide you with a one-year repair and replacement and 24-hour dedicated customer service and technical support. If you have any problems with your Android tablet, you can contact us through Amazon \""Your Order - Get Help\"". We will provide you with the perfect solution"", ""We Value Your Experience - We will continue to release software upgrade packages based on customer feedback. The latest release addresses known bugs and glitches, and we recommend that you update your 10 inch tablet in a timely manner to enjoy improved UI optimization and better user experience. You can update your Android tablet to the latest version through : Settings-About Tablet-System Update""]",143168.372000,142492.500000,1344,27,199,"Headwolf Android Tablet with Keyboard, 2 in 1 10 Inch Tablet 12GB+128GB+512GB Expand Octa Core Android 12 Tablet with Case Mouse Stylus, 7700mAh Battery, 16MP Camera, WiFi, Bluetooth 5.0, GPS (Gray)",463
Computers & Tablets,2023-07-26T12:03:30.026Z,"[""1920*1080 IPS HD Display for Optimal Viewing: 11.6 inch large screen FHD IPS Screen making it perfect for viewing our favourite TV shows, movies, Youtube, facebook, whatsapp, tiktok and playing games."", ""Upgraded More Powerful Memory Space: With 6GB RAM and 128GB ROM storage memory, Inter celeron N4020 quad-core CPU, is powerful enough to handle your daily tasks."", ""Inter Celeron Quad-core CPU: Enjoy full use of all four cores featured in our Intel Quad Core Chipset, featuring Intel's Multi-Threading Technology and integrated Graphics."", ""The Power of a Laptop with the Flexibility of a Tablet:ZAOFEPU 2 IN 1 Tablets PC with sensitive touchscreen, iconic built-in Kickstand, and detachable Keyboard, According to your task, you can switch between each role at will."", ""2023 Newest Version of Windows Tablet PC User Experience: ZAOFEPU Windows 10 tablet PC. Perfect Windows tablet PC for your daily requirement, be it education, office work or industrial use."", ""Awesome Gift:Windows 10 brings your closer to what you love. Gift to your family, friends,youself, Windows 10 is the one place for it all. Suitable for birthday gifts, Father's Day, Mother's Day, Thanksgiving, etc.""]",180863.684400,179985,1345,27,199,"ZAOFEPU 11.6” Windows Laptop, 6+128GB Windows 10 Home Tablet PC, 2 in 1 Laptop with Touchscreen, 1920x1080 FHD Large Screen Tablet Computer Comes with a Bracket and Keyboard, Powerful 5000mAh-Black",463
Women's Clothing,2023-07-26T12:03:45.345Z,"[""80% Polyamide, 20% Spandex"", ""Imported"", ""Pull On closure"", ""【Soft & Comfortable Material】 Crop tank sports bra make of lightweight, breathable and stretchy fabric, sweat-wicking keep you dry."", ""【Design-- Full coverage U-back】 sports bra for additional support with removeable pad, Great for low, medium and high impact activites. Full figure with racerback design not only effectively protect against shock, prevent the bra from shifting, but also beautify your back curve, increase the fashion sexy style."", ""【Match】Wear over your favorite sports leggings for an easy yoga workoutt fit, Great Matches skirts, shorts for a casual everyday look, Dress it up with slacks or Sweatpants"", ""【Fitness & Life】This Sports Bra & Tank Top Shirt also makes a great choice for everyday bra.The Full Coverage Sports Bra."", ""Notice: Please check the size information in the description below before ordering instead of the default amazon size chart.""]",17877.478400,17242.500000,1374,40,199,THE GYM PEOPLE Womens' Sports Bra Longline Wirefree Padded with Medium Support,463
Computers & Tablets,2023-07-26T12:03:30.496Z,"[""【POCKET MINI PC】KAMRUI Intel J4125 Mini PC Stick pre-installed windows 11 pro(also supports ubuntu/linux), much more smoothly than J3455/N4000/Atom x5-Z8350, 8GB DDR4 128GB ROM large capacity, 4 cores/4 threads allows you to run multiple office software or watch videos at the same time without any freeze"", ""【4K UHD HDMI OUTPUT】This stick computer adopts the plug-and-play of HDMI interface, super easy to install and is suitable for all displays with HDMI interface. Micro center computers supports 4096x2160 resolution, Intel HD graphics allows you to enjoy the visual feast brought by the ultra-high-definition screen at any time"", ""【USB3.0 FASTER TRANSFER】This mini computer built-in dual-band 2.4G+5G WIFI and Bluetooth 4.2 provides a stronger and more steady wireless signal, making every online task more enjoyable. 2 USB3.0 ports allow you to transfer data 3 times faster and improve work efficiency, and connect devices such as keyboard and mouse more steady, supports RTC Wake, Auto Power On"", ""【LONG TIME STABLE OPERATION】KAMRUI T6PRO stick pc with built-in fan and radiator for quiet and efficient cooling and temperature balance which prevents lagging and freezing. It is more stable than a fanless PC stick, and no problem with working for a long time"", ""【RELIABLE TECHNICAL SUPPORT】- KAMRUI offer lifetime technical support for our customers. If you have any product-related questions or problems during use this mini pc stick, please feel free to contact our KAMRUI team""]",135809.706200,134985,1346,40,199,"KAMRUI Mini PC Stick Windows 11 Pro, 8GB DDR4 128GB eMMC J4125 Intel Celeron (Up to 2.7GHz) Computer Stick Support 4K HDMI, 2.4G/5G WiFi BT4.2, USB3.0 Pocket Computer for Office Business Trip",463
Computers & Tablets,2023-07-26T12:03:30.965Z,"[""🏆FASTER AND MORE RESPONSIVE --- Runs on the latest Android 11 OS and certified by GMS, give a full access to Google services such as Gmail, Youtube, Maps. Basic Google apps pre-installed only and no bloatware or unexpected ads. Octa-core up to 1.8GHz and 4GB RAM guarantee rapid processing speeds for multi-tasking, you can switch between apps as you like, check mails, watch videos/movies, or shop online. Equipped with Sensitive G-sensor, making play 3D online games smoothly, fully immersive!"", ""🏆ENJOY EVERYDAY WITHOUT WORRIES --- Features powerful T610 CPU 12nm upgraded chipset for blistering efficiency, together with a 7500mAh battery, enjoy your entertainment without worries (about 10h for game, 11h for video), stand-by up to 600 Hours. Phone call tablets support 4G call function with 2 SIM card slots. The slim metal design and GPS make it easy for you to take online classes, business meetings anywhere using the zoom class, Facebook, skype, etc. with 4G LTE network or fast 5G WIFI."", ""🏆STORE MORE, DELETE LESS --- 64GB local memory, up to 256GB of big storage via the microSD card slot, plenty of room for keeping all your favorite hi-resolution videos, works, photos and files. 13MP rear camera with flashlight turns your photos and videos into special moments and lively. 5.0 MP front camera is enough for clear and fluent video calls. What’s more, dual speakers produce higher volume, authentic audio reproduction for your favorite music, games, movies, dramas, or videos."", ""🏆STUNNING FHD IPS DISPLAY --- 103SD-L tablet comes with a 10.3\"" screen, 1920 x 1200 IPS, 16:9 aspect ratio with ultra-narrow bezel design presents bold colors and brilliant display. Enjoy widescreen movies and 4K live streaming from a wider viewing angle(178°). Eye comfort mode brings you a more relaxing viewing experience. The latest Bluetooth 5.0 connectivity achieves stable and fast connection, wireless projection work well with your smart TV. Open up a new world of convenient possibilities!"", ""🏆SATISFACTORY SERVICE --- Kinstone Tablet, Brand Seller, Own Professionsal R&D Team, Factories Larger than 7000m², Certified Tablets, Quality Guarantee, Any Dissatisfaction, Refund and Replacement are guaranteed. 3-year Quality Assurance, 5-year After-Sales Customer Service. Any questions about rugged android tablet, we will reply within 6 hours.""]",139886.525200,139492.500000,1347,37,199,"kinstone Android 11 Octa-core Tablet PC,10.3 Inch 4G LTE with SIM Card Slot,4G RAM/64G ROM,Metal Shell Material,Blue Ray Eye Protection Function,GPS,5MP/13 MP Dual Camera 5G Dual WiFi,7500mAH Battery",463
Computers & Tablets,2023-07-26T12:03:31.446Z,"[""🎥This powerful tablet features a large 10 inch tablet display with high-resolution 1280*800 screen and Capacitive 5 points touch technology for smooth. The 6000mAh battery ensures long-lasting power for all your daily activities, from browsing the internet to streaming videos and playing games. With its sleek design and advanced features, the Kinstone gaming tablet is perfect for anyone who wants a high-performance device that can keep up with their busy lifestyle. 💪"", ""📚Boost your productivity and education with the Kinstone Android Tablet. Equipped with a powerful MTK8183 octa-core processor and 6GB DDR4 RAM, the Kinstone computer tablets delivers lightning-fast performance. The 128GB Flash ROM provides ample storage space, and with SDHC/SDXC support, you can expand storage up to 1TB. With dual cameras and Gaming Tablet, this tablets is perfect for video conferencing and remote learning. Get yours now! 🚀"", ""🔋Experience style and convenience with the Kinstone Tablet Android. This slim and sleek tablets is perfect for anyone on-the-go. Stay connected with AC WIFI 802.11 b/g/n/ac 2.4GHz + 5GHz (dual-band WIFI) and Bluetooth 5.0 support. The USB and Type-C ports make it easy to charge and transfer files. Take it with you anywhere and stay connected, whether you're at home, work, tablets shopping or traveling.📷"", ""🎮Experience immersive gaming like never before with the Kinstone Android Tablet. Equipped with an Arm Mali G72 graphics processor, this tablet delivers stunning visuals and smooth performance for all your favorite games. With support for multiple video and audio formats, you can enjoy your games, music, and videos in crystal-clear clarity. The windows tablet and 2 BOX speakers provide a truly immersive gaming experience, making the Kinstone tablet the perfect choice for serious gamers.💻"", ""📱Boost your productivity with the versatile Kinstone Android Tablet. With support for tablet keyboard and pens, the Kinstone tablet lets you easily switch between laptop and tablet modes to suit your needs. Compatible with Windows, Android, and Remarkable 2 tablet, the Kinstone tablet lets you work and create the way you want. Whether you're typing up reports, browsing the web,trade in program or editing photos, the Kinstone tablet is perfect for all your needs.🎨""]",128267.410000,128242.500000,1348,22,199,"kinstone 🅺🅸🅽🆂🆃🅽🅴 Tablet 10 Inch Android Tablets,8GB RAM DDR4 256GB ROM 1TB Expand,Gray,6000mah Battery,Octa-Core 2.0Ghz,MTK 8183,WiFi 10.1''IPS HD Touch Screen BT 5.0 Android 12.",463
Computers & Tablets,2023-07-26T12:03:31.965Z,"[""POWER UP YOUR PLAY - Draw more frames and win more games with Windows 11, a 13th Gen Intel Core i7-13650HX processor, and an NVIDIA GeForce RTX 4060 Laptop GPU at 140W Max TGP."", ""BLAZING FAST MEMORY AND STORAGE – Multitask swiftly with 16GB of DDR5-4800MHz memory and speed up loading times with 512GB of PCIe 4x4."", ""ROG INTELLIGENT COOLING – To put this amount of power in a gaming laptop, you need an even better cooling solution. The Strix features Thermal Grizzly’s Conductonaut Extreme liquid metal on the CPU, and a third intake fan among other premium features, to allow for better sustained performance over long gaming sessions."", ""SWIFT VISUALS – The Strix G16 has a fast FHD 165Hz panel to make sure you never miss a moment. It also covers 100% of the sRGB color space and feature Dolby Vision, Adaptive-Sync support, and an 90% screen-to-body ratio for a stellar gaming and viewing experience."", ""MUX SWITCH WITH ADVANCED OPTIMUS - A MUX Switch increases laptop gaming performance by 5-10% by routing frames directly from the dGPU to the display bypassing the iGPU. With Advanced Optimus the switch between iGPU and dGPU becomes automatic based on the task, optimizing battery life.""]",1067.301300,750,1349,28,199,"ASUS G614JV-AS73 ROG Strix G16 (2023) Gaming Laptop, 16â€ 16:10 FHD 165Hz, GeForce RTX 4060, Intel Core i7-13650HX, 16GB DDR5, 512GB PCIe SSD, Wi-Fi 6E, Windows 11, G614JV-AS73, Eclipse Gray",463
Computers & Tablets,2023-07-26T12:03:32.472Z,"[""Purposeful Design: Travel with ease and look great doing it with the Aspire's 3 thin, light design."", ""Ready-to-Go Performance: The Aspire 3 is ready-to-go with the latest AMD Ryzen 3 7320U Processor with Radeon Graphics—ideal for the entire family, with performance and productivity at the core."", ""Visibly Stunning: Experience sharp details and crisp colors on the 15.6\"" Full HD IPS display with 16:9 aspect ratio and narrow bezels."", ""Internal Specifications: 8GB LPDDR5 Onboard Memory; 128GB NVMe solid-state drive storage to store your files and media"", ""The HD front-facing camera uses Acer’s TNR (Temporal Noise Reduction) technology for high-quality imagery in low-light conditions. Acer PurifiedVoice technology with AI Noise Reduction filters out any extra sound for clear communication over online meetings."", ""Wireless Wi-Fi 6 Convenience: Maintain a strong, consistent wireless signal with Wi-Fi 6 (aka 802.11ax) and 2x2 MU-MIMO technology."", ""Improved Thermals: With a 78% increase in fan surface area, enjoy an improved thermal system and an additional 17% thermal capacity. Allowing for longer, more efficient work sessions while not plugged in."", ""Ports For All Your Accessories: 1 - USB Type-C Port USB 3.2 Gen 2 (up to 10 Gbps) DisplayPort over USB Type-C & USB Charging, 2 - USB 3.2 Gen 1 Ports, 1 - HDMI 2.1 Port with HDCP support, 1 - Headphone/Speaker/Line-Out Jack, DC-in for AC adapter"", ""What's In the Box: Acer Aspire Laptop, AC Adapter, Power Cord""]",247643.370700,247492.500000,1350,35,199,"Acer Aspire 3 A315-24P-R7VH Slim Laptop | 15.6"" Full HD IPS Display | AMD Ryzen 3 7320U Quad-Core Processor | AMD Radeon Graphics | 8GB LPDDR5 | 128GB NVMe SSD | Wi-Fi 6 | Windows 11 Home in S Mode",463
Women's Clothing,2023-07-26T12:03:45.805Z,"[""90%Nylon, 10% Spandex"", ""Pull On closure"", ""Machine Wash"", ""90% Nylon, 10% Spandex,Pull-On closure"", ""Sexy Ribbed Scoop neckline Tank Tops:Cut with a flattering scooped neckline,wide set straps simple in design, no removable padded cups."", ""Knit Ribbed Seamless Design,gives you maximum freedom of movement.The thick ribbed underband will keep you supported throughout any workout."", ""Moisture-wicking, breathable and stretchy fabric keeping you dry and comfortable during exercise, and enjoy the joy of yoga and exercise."", ""Giving you confidence and support for any occasion.this seamless ribbed crop top will have you always on-trend, in the gym or at home.""]",12778.559900,12517.500000,1375,48,199,OQQ Women's 3 Piece Tank Tops Ribbed Seamless Workout Exercise Shirts Yoga Crop Tops,463
Computers & Tablets,2023-07-26T12:03:33.072Z,"[""A SCREEN EVERYONE WILL LOVE: Whether your family is streaming or video chatting with friends, the Galaxy Tab A8 tablet brings out the best in every moment on a 10.5\"" LCD screen"", ""POWER AND STORAGE FOR ALL: Get the power, storage and speed your family needs with an upgraded chipset and plenty of room to keep files — up to 128GB of storage; A long-lasting battery lets you go unplugged for hours to keep the family fun going"", ""CHARGE FAST, POWER FOR HOURS: Go for hours on a single charge and back to 100% with the fast charging USB C port; Battery life may vary depending on network environment, usage patterns and other factors"", ""GALAXY ECOSYSTEM EXPERIENCE: Open up a new world of convenient possibilities with the Galaxy ecosystem experience — your devices, including your phone, laptop computer, and tablet, all automatically talk to one another seamlessly"", ""YOUR NOTES, ALL IN ONE PLACE: Do more with your notes with Galaxy connectivity that automatically syncs everything from to-do lists to school work, whether you’re on your tablet, phone or watch"", ""KIDS DIGITAL LEARNING: Children can enjoy access to Samsung Kids, a library of safe and fun games, books and videos that are kid friendly and parent approved"", ""EASIEST. TRANSFER. EVER: No matter what operating system you're using, Smart Switch makes it a breeze to move your data and favorite files in three easy steps""]",201852.857500,201000,1351,35,199,"SAMSUNG Galaxy Tab A8 10.5” 128GB Android Tablet, LCD Screen, Kids Content, Smart Switch, Long Lasting Battery, US Version, 2022, Silver, Amazon Exclusive",463
Computers & Tablets,2023-07-26T12:03:33.672Z,"[""Boost your gaming performance with the latest generation AMD Ryzen 6000 Series processors and a 15.6\"" FHD IPS screen with 120Hz refresh rate"", ""GeForce RTX 30 Series GPUs deliver the ultimate performance for gamers and creators, powered by Ampere - NVIDIA’s 2nd gen RTX architecture - with new RT Cores, Tensor Cores, and streaming multiprocessors for realistic ray-traced graphics and cutting-edge AI features"", ""The signature Lenovo gaming keyboard comes with all the best media control and number pad features stocked out of the box"", ""Excellent battery life lets you take this gaming laptop with you; use Rapid Charge to boost your battery by 40% in just 15 minutes"", ""Stay connected: this Windows gaming laptop offers built-in WiFi and Bluetooth, two USB-A ports, one USB-C (DisplayPort 1.4, Power Delivery 3.0), HDMI 2.0, RJ45, and an audio jack""]",510498.334700,509992.500000,1352,50,199,"Lenovo IdeaPad Gaming 3 - (2022) - Essential Gaming Laptop Computer - 15.6"" FHD - 120Hz - AMD Ryzen 5 6600H - NVIDIA GeForce RTX 3050 - 8GB DDR5 RAM - 256GB NVMe Storage - Windows 11 Home",463
Computers & Tablets,2023-07-26T12:03:34.279Z,"[""12th Gen Intel Core i7 Processor: Performance to stream and game anywhere. Designed to deliver high-performance gameplay."", ""It All Starts Now: Enjoy the latest generation Windows 11 Home for your everyday needs. *MSI recommends Windows 11 Pro for business use."", ""Smooth Display: The 15.6” 144Hz display delivers the fast refresh rate for smooth and vibrant gameplay."", ""High-Speed Data: SSD Gen 4x4 and DDR4-3200 memory for the fastest data transfer, system speed and responsiveness."", ""Play Cool: With the latest Cooler Boost 5 uses 2 fans and 6 heat pipes to ensure optimal thermal dissipation and provide the best gaming experience or creating Multi-layered projects.""]",685535.828800,684547.500000,1353,30,199,"MSI Thin GF63 15.6"" 144Hz Gaming Laptop: 12th Gen Intel Core i7, NVIDIA GeForce RTX 4050, 16GB DDR4, 512GB NVMe SSD, Type-C, Cooler Boost 5, Win11 Home: Black 12VE-066US",463
Computers & Tablets,2023-07-26T12:03:34.925Z,"[""Expect more from your entertainment: Dolby Audio delivers crystal-clear sound. Whether you’re watching a video, streaming music, or video chatting, you’re sure to love what you hear on the IdeaPad 3."", ""See more, Do more: A narrow bezel on 2 sides makes for a clean design  and larger display, giving you more viewing area and less clutter."", ""Privacy at your fingertips: Keep your privacy intact with a physical shutter for your webcam for peace of mind when you need it."", ""Big-time entertainment in a thin and light design: Experience entertainment like never before on thin & light devices, powered by an Intel Core processor with integrated Intel UHD graphics."", ""Work and play from anywhere: A built-in 720p camera with a dual microphone and a battery that lasts up to 7.5 hours gives you the freedom to work or play where you want, when you want.""]",223004.090500,222945,1354,43,199,"Lenovo IdeaPad 3 – (2023) - Everyday Notebook - Windows 11-14"" Full HD – 8GB Memory – 128GB Storage - Intel Core i3-1115G - Platinum Grey",463
Computers & Tablets,2023-07-26T12:03:35.405Z,"[""S PEN INCLUDED: The included S Pen makes it easier than ever to write notes and personalize photos and videos, all without needing to charge. The S Pen attaches magnetically right to your tablet and is always ready to go."", ""SLIM METAL DESIGN: Take this sleek, lightweight tablet anywhere. Its slim design slips right into your bag and comes in your choice of stylish colors."", ""ENTERTAINMENT READY: A vivid, crystal clear display draws you into content while dual speakers with sound by AKG supply spacious Dolby Atmos surround sound. With discovery powered by Spotify, setting a personal soundtrack to your waking moments has never been easier."", ""LONG-LASTING BATTERY: A long-lasting battery lets you stream for up to 12 hours¹ on a single charge. The fast-charging USB-C port allows you to quickly get back to where you left off when you need to recharge."", ""ONE UI CONNECTIVITY: Sync up multiple devices and double down on your todos with Galaxy Tab S6 Lite. Use it as a hotspot and create share-ready content all at once."", ""DEX EXPERIENCE: Get more done each day by turning your Galaxy devices into an expanded desktop workstation. Send multiple windows to the devices of your choice and control them all from your Galaxy Tab S6 Lite like a boss.²"", ""¹Battery power consumption depends on usage patterns. Results may vary. ²DeX will be available on R OS or above.""]",187033.801200,186750,1355,29,199,"SAMSUNG Galaxy Tab S6 Lite 10.4"" 64GB Android Tablet, S Pen Included, Slim Metal Design, AKG Dual Speakers, Long Lasting Battery, US Version, 2020, Angora Blue",463
Computers & Tablets,2023-07-26T12:03:35.885Z,"[""Fast and Efficient: With an 11th Generation Intel Core i3 processor and Intel UHD graphics, this ASUS laptop helps you get things done swiftly and efficiently.Voltage:19.0 volts"", ""Stylish and Portable: Weighing only 3.3lbs, the extremely portable ASUS Vivobook 14 F415 is a lightweight laptop that will keep up with your fast-paced lifestyle"", ""Immersive Viewing Experience: This 14 inch laptop features a NanoEdge display, giving it a vast screen area for work and play. Its IPS-level wide-view FHD panel features an anti-glare coating to reduce unwanted distractions from irritating glare and reflections, so you can truly focus on what’s in front of you"", ""Ergonomic, Comfortable Typing: This notebook laptop comes with a full-size backlit keyboard, so it is perfect for dim environments. Ergonomically designed, its sturdy, one-piece construction and 1.4 mm key travel provide a comfortable typing experience"", ""Easy Login: with a built-in fingerprint sensor, there’s no need to type in your password every time – all you need is a single touch to get access your ASUS laptop"", ""4GB DDR4 RAM and 128GB PCIe NVMe M.2 SSD; Windows 11 Home in S mode"", ""Lightning-fast dual band Wi-Fi 5 (802.11ac) keeps you connected through any congestion or interference""]",210028.224300,209992.500000,1356,5,199,"ASUS VivoBook 14 Slim Laptop Computer, 14"" IPS FHD Display, Intel Core i3-1115G4 Processor, 4GB DDR4, 128GB PCIe SSD, Fingerprint Reader, Windows 11 Home in S Mode, Slate Grey, F415EA-AS31",463
Computers & Tablets,2023-07-26T12:03:36.895Z,"[""🖥️【Stunning Visuals and Exceptional Performance】 Enjoy vivid and clear visuals with our 10.1 inch FHD tablet, featuring a 1920*1200 INCELL display and Capacitive 10 points touch. Powered by a CPUT616 Octa-Core Processor and Arm Mali G57 1Cocre@750MHz, this Android 12 tablet delivers exceptional performance for work and play."", ""💪【Multitasking Made Easy with Large Storage】 With 8GB DDR4 RAM and 256GB flash storage, this tablet is perfect for multitasking and storing all your important files. The 10 inch tablet also supports SDHC/SDXC up to 1TB for even more storage options."", ""💾【Stay Connected Anywhere&Anytime】 Wherever you go with our 4G LTE tablet with a long-lasting 8000mAh battery, supporting Nano SIM card (Dual Sim<1Sim+1microSD or 2*Sim>). This Gaming tablet also features dual-band WiFi (2.4+5G WIFI; IEEE 802.11 a/b/g/n/ac) and a USB Type-C port for charging and data transfer."", ""📷【Capture Your Memories with Ease 】Capture all your memories with ease using the 5MP front and 13MP rear cameras. This 256GB storage tablet also supports a variety of image and video formats, including JPG, JPEG, GIF, BMP, PNG, FHD 1080p 30 fps/MPEG4 1080p 30 fps/H.263 1080p 30 fps/VC1 1080p 30fps，VP8 1080p 30fps."", ""🚀【Versatile and Powerful Device for Various Uses】 This high-performance tablet is perfect for a variety of uses, from gaming and entertainment to remote work and education. Featuring G-sensor gyroscope, Android 12 operating system, and support for multiple languages, this tablet is a versatile and powerful device that can meet all your needs.""]",165315.130000,164992.500000,1358,32,199,"kinstone 10 Inch Android 12 Gaming Tablet -FHD Display, 8GB RAM Tablet,256GB,4G LTE Tablets, 1920x1200 FHD IPS, 13MP Camera, 2.4G+5G WiFi，8000mAh Battery for Maximum Productivity and Gaming Fun",463
Computers & Tablets,2023-07-26T12:03:37.346Z,"[""【Long-Lasting Battery】6000mAh built-in rechargeable battery, can be mixed for 5-12 hours, and is equipped with charger, data cable, OTG cable, which can help replenish power in time"", ""【Huge Memory】Windows 10 HOME main control model: Intel Cherry Trail TC04 /N4020, memory 4+64G and extended memory 128GB."", ""【REMINDER】This tablet version of windows 10, You need to purchase a key cipher to activate it after receiving the goods, or contact ZAOFEPU customer service to obtain the simple code"", ""【4G&WIFI Connect】After connecting to the network,you can freely search the web and social software such as whatap, facebook, tiktok,Youtube."", ""【A Commemorative Gift】ZAOFEPU Tablet PC 10 + suitable for any memorable day such as Christmas, Mother's day, Father's day, Valentine's day,Birthday, It's a great gift for your favorite person"", ""【Prefect Design and Size】Windows 10 inch tablet, portable and compact, use high-quality plastic shell to protect your tablet"", ""【Wide Application Range】 ZAOFEPU Computers & Tablets,not limited to men or women. It's a tablet computer for teenagers or the elderly or adults""]",120582.407900,119992.500000,1359,43,199,"ZAOFEPU 10 Inch Tablet Windows 10 Home W101, 4G&WiFi&Bluetooth Tablets PC RAM 4GB+ ROM 64GB, Pixel 800 x1280, 2MP+5MP Dual Camera, 6000mAh Large Capacity Battery Black Tablet Computer",463
Computers & Tablets,2023-07-26T12:03:37.817Z,"[""LIGHT AND PORTABLE: With its compact 8.7” screen, slim design and sturdy metal frame, Galaxy Tab A7 Lite tablet is perfectly sized for entertainment on the go; Easy for everyone to carry and travel with, especially kids. Technology: TFT"", ""LASTING PROTECTION: This device features an upgraded metal frame that helps protect against everyday hiccups; It's made to be durable, so your tablet keeps working even when handled by children’s accident-prone hands"", ""FASTER PERFORMANCE: Galaxy Tab A7 Lite has faster speed than previous models for smooth streaming with minimal interruptions; Also packs more expandable storage than before — up to 1TB, almost 2x as much as the previous model"", ""LONG-LASTING BATTERY: Binge away with a long battery life and plenty of power to keep up with the content you love — and then some — with fast charging to help you juice up quickly on the go"", ""MULTI-DEVICE EXPERIENCE: Enjoy connectivity across all your Samsung Galaxy devices with One UI technology; Start watching a show on your smart phone, then send it to your tablet to finish later or vice versa"", ""SAMSUNG KIDS: Help your child discover a world of learning and fun with a safe, kid-friendly app that puts you in total control""]",96471.724800,96135,1360,20,199,"SAMSUNG Galaxy Tab A7 Lite 8.7"" 32GB WiFi Android Tablet, Compact, Slim Design, Kid Friendly, Sturdy Metal Frame, Long Lasting Battery, US Version, 2021, Gray",463
Computers & Tablets,2023-07-26T12:03:38.265Z,"[""FOR HOME, WORK, & SCHOOL – With an Intel processor, 14-inch display, custom-tuned stereo speakers, and long battery life, this Chromebook laptop lets you knock out any assignment or binge-watch your favorite shows..Voltage:5.0 volts"", ""HD DISPLAY, PORTABLE DESIGN – See every bit of detail on this micro-edge, anti-glare, 14-inch HD (1366 x 768) display (1); easily take this thin and lightweight laptop PC from room to room, on trips, or in a backpack."", ""ALL-DAY PERFORMANCE – Reliably tackle all your assignments at once with the quad-core, Intel Celeron N4120—the perfect processor for performance, power consumption, and value (2)."", ""4K READY – Smoothly stream 4K content and play your favorite next-gen games with Intel UHD Graphics 600 (3) (4)."", ""MEMORY AND STORAGE – Enjoy a boost to your system’s performance with 4 GB of RAM while saving more of your favorite memories with 64 GB of reliable flash-based eMMC storage (5)."", ""DESIGNED TO KEEP UP WITH YOU – Get everything on your to-do list done with up to 14 hours of battery life (6); plus, HP Fast Charge technology charges your laptop computer from 0 to 50% in approximately 45 minutes, so you never miss a beat (7)."", ""CHROME OS AND WARRANTY – Redefine how you work and play with the always secure and up-to-date Chrome browser, offering a huge selection of android apps in the Google Play Store (8). Start computing with confidence as your Google Chromebook laptop is covered by a 1-year limited hardware warranty."", ""ROCK SOLID CONNECTIVITY – Experience powerful connectivity with the 802.11a/b/g/n/ac (2x2) Wi-Fi and Bluetooth combo, perfect for remote work, modern games, or streaming your favorite show (9) (10)."", ""MULTI-TOUCH TOUCHPAD – Your device’s full-size keyboard features a true multi-touch touchpad that supports four-finger gestures and lets you scroll, zoom, and navigate with a simple touch."", ""SUSTAINABLE DESIGN – HP is committed to global citizenship and environmental responsibility—that’s why this laptop Chromebook is ENERGY STAR certified (11) and EPEAT Silver registered (12).""]",163943.888800,163500,1361,31,199,"HP Chromebook 14 Laptop, Intel Celeron N4120, 4 GB RAM, 64 GB eMMC, 14"" HD Display, Chrome OS, Thin Design, 4K Graphics, Long Battery Life, Ash Gray Keyboard (14a-na0226nr, 2022, Mineral Silver)",463
